orderID,sentBy,orderTime,itemVal,closedBy,restName,paidBy,from,item,itemCount,table,closedAt
1241,P5,2021-07-04 15:53:06.105000+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,b6,2021-07-04 16:20:32.418999+00:00
1242,P5,2021-07-18 18:53:51.697000+00:00,6.05,testCafeAdmin,testCafe,cash,admin,SU,1,b4,2021-07-18 19:19:05.112999+00:00
1243,P6,2021-08-09 15:40:03.779999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d11,2021-08-09 15:58:36.602999+00:00
1244,P1,2021-09-26 17:57:15.630000+00:00,30,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b8,2021-09-26 18:13:26.948000+00:00
1245,P1,2021-08-22 18:17:26.115999+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d11,2021-08-22 19:43:12.322000+00:00
1246,P5,2021-08-03 12:16:36.532999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s4,2021-08-03 12:31:05.132999+00:00
1247,P5,2021-08-08 15:15:16.846999+00:00,27.12,testCafeAdmin,testCafe,cash,admin,Oralet,1,d1,2021-08-08 16:47:55.326999+00:00
1248,P1,2021-09-11 12:30:09.377000+00:00,14,testCafeAdmin,testCafe,cash,admin,SODA,2,d12,2021-09-11 14:04:56.812999+00:00
1249,P5,2021-07-06 15:07:46.326999+00:00,27,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,d7,2021-07-06 16:02:54.568000+00:00
1250,P7,2021-09-26 16:30:54.995000+00:00,16.1,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d2,2021-09-26 17:02:14.993000+00:00
1251,P5,2021-07-16 16:13:58.801000+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b8,2021-07-16 16:50:26.530999+00:00
1252,P5,2021-08-09 10:12:29.460000+00:00,20.4,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,b7,2021-08-09 10:41:40.898999+00:00
1253,P7,2021-09-26 17:37:05.015000+00:00,5.0025,testCafeAdmin,testCafe,cash,admin,SU,1,d17,2021-09-26 18:43:12.375000+00:00
1254,P1,2021-09-14 14:06:12.429000+00:00,28.014,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,b4,2021-09-14 14:32:54.683000+00:00
1255,P1,2021-08-20 17:23:40.970999+00:00,25.76,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b8,2021-08-20 18:31:51.260999+00:00
1256,P5,2021-07-04 14:35:17.121000+00:00,12.75,testCafeAdmin,testCafe,card,admin,Çay,3,d11,2021-07-04 15:05:12.476000+00:00
1257,P5,2021-07-10 13:53:41.404000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,s7,2021-07-10 14:01:14.335000+00:00
1258,P6,2021-08-05 17:36:01.664999+00:00,33,testCafeAdmin,testCafe,cash,admin,Oralet,1,d14,2021-08-05 18:22:59.782999+00:00
1259,P5,2021-07-30 16:58:39.573999+00:00,36.3,testCafeAdmin,testCafe,cash,admin,Americano,2,d2,2021-07-30 17:57:26.125999+00:00
1260,P1,2021-09-17 13:34:03.334000+00:00,15,testCafeAdmin,testCafe,cash,admin,Americano,1,d11,2021-09-17 14:06:57.271000+00:00
1261,P7,2021-09-23 15:41:08.861999+00:00,23.8,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d8,2021-09-23 15:59:22.057000+00:00
1262,P6,2021-08-28 18:31:34.532000+00:00,17.25,testCafeAdmin,testCafe,cash,admin,Çay,3,d2,2021-08-28 19:56:54.640000+00:00
1263,P5,2021-07-05 16:26:33.953999+00:00,24,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,s1,2021-07-05 17:25:01.112999+00:00
1264,P6,2021-08-16 16:50:59.351000+00:00,11,testCafeAdmin,testCafe,card,admin,Çay,2,b8,2021-08-16 17:25:17.220999+00:00
1265,P6,2021-08-27 18:01:50.688999+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,d1,2021-08-27 18:40:31.723000+00:00
1266,P1,2021-08-18 17:53:59.890000+00:00,25.088,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b4,2021-08-18 19:26:34.286999+00:00
1267,P6,2021-08-30 14:29:17.765000+00:00,0,testCafeAdmin,testCafe,cash,admin,Çay,2,s10,2021-08-30 20:16:36.947000+00:00
1268,P1,2021-07-27 16:50:18.723999+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d7,2021-07-27 17:27:37.801000+00:00
1269,P6,2021-08-24 15:06:52.132999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d2,2021-08-24 15:29:32.273999+00:00
1270,P1,2021-08-05 18:36:00.691999+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d17,2021-08-05 19:10:21.667000+00:00
1271,P1,2021-10-01 12:07:54.164999+00:00,18,testCafeAdmin,testCafe,card,admin,Limonata,1,s6,2021-10-01 12:30:59.649000+00:00
1272,P5,2021-07-17 17:03:10.796000+00:00,32.2,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b4,2021-07-17 17:25:23.785000+00:00
1273,P1,2021-08-05 17:08:22.540999+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d8,2021-08-05 17:25:38.607000+00:00
1274,P1,2021-07-31 15:05:28.687999+00:00,33,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,d1,2021-07-31 15:30:34.168999+00:00
1275,P1,2021-08-10 16:53:41.299000+00:00,19.8,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,1,d7,2021-08-10 17:29:51.605000+00:00
1276,P5,2021-07-16 17:13:04.395999+00:00,9,testCafeAdmin,testCafe,card,admin,Çay,3,d6,2021-07-16 17:27:07.851000+00:00
1277,P6,2021-09-03 14:37:01.819000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d2,2021-09-03 15:04:57.875000+00:00
1278,P7,2021-09-26 17:48:39.134000+00:00,8.7,testCafeAdmin,testCafe,card,admin,SU,2,d7,2021-09-26 18:16:07.385000+00:00
1279,P5,2021-06-25 12:25:08.605000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d20,2021-06-25 19:34:47.335000+00:00
1280,P3,2021-09-08 17:25:08.242000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d1,2021-09-08 18:01:56.502000+00:00
1281,P6,2021-08-24 17:48:01.628999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b1,2021-08-24 18:45:38.996999+00:00
1282,P5,2021-07-11 16:24:38.802999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d15,2021-07-11 16:52:12.164999+00:00
1283,P6,2021-08-07 18:50:31.946000+00:00,17.6,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d5,2021-08-07 19:29:31.351999+00:00
1284,P5,2021-07-12 17:31:25.237999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d17,2021-07-12 18:01:52.236999+00:00
1285,P5,2021-08-14 18:31:38.482000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d19,2021-08-14 20:16:31.839999+00:00
1286,P5,2021-07-16 18:49:21.457000+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d16,2021-07-16 19:20:33.042999+00:00
1287,P2,2021-07-10 10:52:50.543999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,s2,2021-07-10 11:22:41.921000+00:00
1288,P6,2021-08-09 18:50:25.548000+00:00,15,testCafeAdmin,testCafe,card,admin,Çay,3,d2,2021-08-09 19:06:54.765000+00:00
1289,P7,2021-10-03 15:58:23.026000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b1,2021-10-03 16:21:19.515000+00:00
1290,P7,2021-09-29 18:09:53.496000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b1,2021-09-29 19:09:36.084000+00:00
1291,P1,2021-08-20 16:36:28.838000+00:00,25.76,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s3,2021-08-20 17:05:59.269999+00:00
1292,P5,2021-07-06 12:25:02.917000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d10,2021-07-06 14:10:07.598000+00:00
1293,P6,2021-08-24 15:04:15.772000+00:00,10,testCafeAdmin,testCafe,card,admin,SU,2,d14,2021-08-24 15:30:06.319000+00:00
1294,P6,2021-08-30 14:54:42.457000+00:00,20,testCafeAdmin,testCafe,cash,admin,Limonata,1,d3,2021-08-30 15:17:26.473000+00:00
1295,P1,2021-07-25 19:25:09.618000+00:00,5.75,testCafeAdmin,testCafe,cash,admin,Çay,1,d2,2021-07-25 19:59:52.746999+00:00
1296,P1,2021-07-28 17:35:49.023999+00:00,27.5,testCafeAdmin,testCafe,cash,admin,Çay,5,d6,2021-07-28 17:59:15.312000+00:00
1297,P5,2021-07-26 18:59:57.592000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d14,2021-07-26 20:27:15.033999+00:00
1298,P6,2021-08-31 19:33:31.385999+00:00,20,testCafeAdmin,testCafe,cash,admin,Limonata,1,d19,2021-08-31 19:58:42.799000+00:00
1299,P2,2021-08-15 17:58:02.773000+00:00,26.4,testCafeAdmin,testCafe,cash,admin,Oralet,1,d19,2021-08-15 18:56:35.792999+00:00
1300,P7,2021-09-15 16:12:07.490000+00:00,30,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b1,2021-09-15 17:25:03.427000+00:00
1301,P1,2021-08-28 19:14:29.023000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d8,2021-08-28 19:47:20.068000+00:00
1302,P1,2021-08-22 17:07:20.437000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b6,2021-08-22 17:42:01.707999+00:00
1303,P5,2021-08-17 10:52:10.538000+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,d6,2021-08-17 11:07:28.161000+00:00
1304,P5,2021-08-04 14:53:10.105000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,s1,2021-08-04 15:15:26.753000+00:00
1305,P5,2021-07-08 19:05:01.506000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d4,2021-07-08 19:23:01.651999+00:00
1306,P3,2021-09-03 17:32:02.421999+00:00,18.4,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d5,2021-09-03 17:58:22.121999+00:00
1307,P5,2021-07-18 14:01:46.342000+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,s6,2021-07-18 14:33:31.869999+00:00
1308,P6,2021-08-01 18:23:24.372999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d6,2021-08-01 20:34:53.653000+00:00
1309,P1,2021-07-28 16:49:20.474999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d7,2021-07-28 16:59:56.052000+00:00
1310,P3,2021-09-11 18:14:12.339999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d17,2021-09-11 18:22:32.687000+00:00
1311,P1,2021-08-12 16:12:02.947000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,a0,2021-08-12 16:15:23.437000+00:00
1312,P2,2021-07-11 10:02:23.746999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,s7,2021-07-11 11:42:42.894000+00:00
1313,P1,2021-08-12 16:02:18.891999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b2,2021-08-12 18:32:57.249000+00:00
1314,P1,2021-08-05 12:22:24.780999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s5,2021-08-05 13:26:33.101000+00:00
1315,P6,2021-08-30 18:57:14.490999+00:00,5.75,testCafeAdmin,testCafe,cash,admin,SU,1,d15,2021-08-30 19:24:28.454999+00:00
1316,P1,2021-08-05 19:21:01.446000+00:00,17.25,testCafeAdmin,testCafe,cash,admin,SU,3,d1,2021-08-05 19:25:21.022000+00:00
1317,P2,2021-08-14 14:07:28.161000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,s2,2021-08-14 14:37:44.573999+00:00
1318,P1,2021-08-22 18:57:36.743999+00:00,28.98,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b8,2021-08-22 19:27:56.055999+00:00
1319,P6,2021-08-07 15:25:46.259000+00:00,20,testCafeAdmin,testCafe,cash,admin,Limonata,1,d8,2021-08-07 15:54:27.729000+00:00
1320,P1,2021-08-31 16:59:12.915999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d2,2021-08-31 18:08:07.877000+00:00
1321,P7,2021-10-11 16:55:15.280999+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d5,2021-10-11 17:14:58.541000+00:00
1322,P1,2021-07-21 19:32:46.140000+00:00,15.84,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d4,2021-07-21 20:21:42.203999+00:00
1323,P1,2021-07-22 12:30:47.101000+00:00,7,testCafeAdmin,testCafe,cash,admin,SODA,1,d11,2021-07-22 12:48:06.739000+00:00
1324,P5,2021-08-02 18:57:22.486000+00:00,30,testCafeAdmin,testCafe,card,admin,Oralet,1,d4,2021-08-02 19:24:04.000999+00:00
1325,P1,2021-09-17 16:26:57.325000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d19,2021-09-17 16:49:04.250000+00:00
1326,P6,2021-07-29 13:05:33.992000+00:00,26.565,testCafeAdmin,testCafe,card,admin,SODA,3,s2,2021-07-29 13:28:28.730999+00:00
1327,P5,2021-07-03 13:18:17.315999+00:00,10.2,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d10,2021-07-03 14:19:52.194999+00:00
1328,P1,2021-08-14 17:47:46.852999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d19,2021-08-14 17:52:03.025000+00:00
1329,P6,2021-08-09 17:21:33.128000+00:00,33.88,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d11,2021-08-09 18:32:00.207000+00:00
1330,P1,2021-08-13 19:05:37.007999+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,d15,2021-08-13 19:46:11.036999+00:00
1331,P6,2021-08-23 18:39:40.051000+00:00,25.76,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d4,2021-08-23 19:07:11.622999+00:00
1332,P6,2021-08-09 14:17:25.233000+00:00,30,testCafeAdmin,testCafe,cash,admin,Oralet,1,b5,2021-08-09 14:32:22.142999+00:00
1333,P5,2021-08-14 16:42:31.503999+00:00,15,testCafeAdmin,testCafe,card,admin,Americano,1,d6,2021-08-14 17:09:16.108999+00:00
1334,P5,2021-07-16 19:11:26.302999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d6,2021-07-16 19:46:15.799999+00:00
1335,P1,2021-07-24 15:07:38.026999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d1,2021-07-24 15:09:58.908999+00:00
1336,P1,2021-08-22 18:43:19.404000+00:00,62.1,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,2,d8,2021-08-22 19:20:00.799999+00:00
1337,P1,2021-08-31 13:28:44.025000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d3,2021-08-31 13:49:51.322000+00:00
1338,P5,2021-07-01 16:34:05.549000+00:00,27,testCafeAdmin,testCafe,card,admin,Oralet,1,s7,2021-07-01 17:51:16.055999+00:00
1339,P1,2021-07-31 12:08:34.831000+00:00,7,testCafeAdmin,testCafe,card,admin,SODA,1,b1,2021-07-31 12:43:45.976999+00:00
1340,P3,2021-09-09 16:55:01.930999+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d17,2021-09-09 17:42:58.776000+00:00
1341,P1,2021-08-07 17:19:30.943000+00:00,5.5,testCafeAdmin,testCafe,cash,admin,SU,1,d19,2021-08-07 18:21:11.154000+00:00
1342,P6,2021-08-10 16:24:16.855999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,s4,2021-08-10 16:49:58.423000+00:00
1343,P1,2021-07-27 13:56:49.361999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,s1,2021-07-27 14:34:35.203000+00:00
1344,P1,2021-08-08 12:17:52.197000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d3,2021-08-08 12:22:49.431999+00:00
1345,P1,2021-09-04 18:59:35.039000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d19,2021-09-04 19:06:11.321000+00:00
1346,P7,2021-09-18 14:35:11.380000+00:00,5.95,testCafeAdmin,testCafe,card,admin,SODA,1,d19,2021-09-18 15:06:51.354000+00:00
1347,P1,2021-09-02 08:50:06.372999+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d12,2021-09-02 09:09:49.637000+00:00
1348,P1,2021-07-15 16:19:29.049999+00:00,14,testCafeAdmin,testCafe,card,admin,SODA,2,b4,2021-07-15 16:32:09.719000+00:00
1349,P7,2021-09-19 18:30:16.414000+00:00,13.5746184,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d11,2021-09-19 18:59:40.079000+00:00
1350,P2,2021-07-11 10:17:58.586999+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d12,2021-07-11 10:52:32.520999+00:00
1351,P5,2021-07-14 15:16:01.644000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s7,2021-07-14 15:29:54.055000+00:00
